Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1735	ampere11.cc.gatech.edu	1775493873.676	  1785.598	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_grover_3sat_schoning_1710.out
1690	ampere09.cc.gatech.edu	1775493243.969	  2435.441	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_hc3h2cn_q.out
1720	ampere11.cc.gatech.edu	1775493725.510	  1971.305	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 55000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f55k/BQ_manganese_nitride_t.out
1736	ampere09.cc.gatech.edu	1775493876.413	  1825.177	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_grover_3sat_schoning_1710.out
1670	ampere11.cc.gatech.edu	1775492917.402	  2797.322	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_q.gz 100000000 -pp 100000000 --total-program-instructions 553239611 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_c2h4o_ethylene_oxide_q.out
1682	ampere11.cc.gatech.edu	1775493092.646	  2633.206	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_c2h4o_ethylene_oxide_t.gz 100000000 -pp 100000000 --total-program-instructions 532474699 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_c2h4o_ethylene_oxide_t.out
1711	ampere11.cc.gatech.edu	1775493561.241	  2165.492	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_manganese_nitride_q.out
1702	ampere11.cc.gatech.edu	1775493446.617	  2284.031	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_hc3h2cn_t.out
1737	ampere11.cc.gatech.edu	1775493895.141	  1858.809	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_grover_3sat_schoning_1710.out
1691	ampere11.cc.gatech.edu	1775493259.785	  2510.305	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_hc3h2cn_q.out
1746	ampere09.cc.gatech.edu	1775494029.780	  1758.549	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 65000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f65k/BQ_qaoa_random.out
1738	ampere09.cc.gatech.edu	1775493901.229	  1890.296	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_grover_3sat_schoning_1710.out
1745	ampere11.cc.gatech.edu	1775494007.749	  1789.547	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 60000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f60k/BQ_qaoa_random.out
1743	ampere09.cc.gatech.edu	1775493970.258	  1834.047	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 50000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f50k/BQ_qaoa_random.out
1744	ampere11.cc.gatech.edu	1775494000.179	  1808.446	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 55000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f55k/BQ_qaoa_random.out
1703	ampere11.cc.gatech.edu	1775493454.784	  2360.120	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_hc3h2cn_t.out
1721	ampere09.cc.gatech.edu	1775493729.549	  2095.491	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 60000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f60k/BQ_manganese_nitride_t.out
1739	ampere11.cc.gatech.edu	1775493913.841	  1934.001	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_grover_3sat_schoning_1710.out
1747	ampere09.cc.gatech.edu	1775494033.716	  1815.747	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_qaoa_random.out
1712	ampere11.cc.gatech.edu	1775493581.710	  2284.835	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_manganese_nitride_q.out
1758	ampere11.cc.gatech.edu	1775494168.429	  1707.333	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 65000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f65k/BQ_qaoa_3regular.out
1748	ampere11.cc.gatech.edu	1775494052.846	  1832.008	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_qaoa_random.out
1722	ampere09.cc.gatech.edu	1775493733.297	  2152.078	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 65000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f65k/BQ_manganese_nitride_t.out
1692	ampere11.cc.gatech.edu	1775493275.237	  2636.917	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_hc3h2cn_q.out
1757	ampere11.cc.gatech.edu	1775494167.161	  1752.127	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 60000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f60k/BQ_qaoa_3regular.out
1749	ampere09.cc.gatech.edu	1775494074.323	  1864.880	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_qaoa_random.out
1756	ampere11.cc.gatech.edu	1775494163.399	  1778.731	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 55000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f55k/BQ_qaoa_3regular.out
1704	ampere09.cc.gatech.edu	1775493464.160	  2480.730	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_hc3h2cn_t.out
1740	ampere09.cc.gatech.edu	1775493922.645	  2023.062	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_grover_3sat_schoning_1710.out
1759	ampere11.cc.gatech.edu	1775494185.208	  1766.115	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_qaoa_3regular.out
1755	ampere11.cc.gatech.edu	1775494145.243	  1810.338	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 50000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f50k/BQ_qaoa_3regular.out
1723	ampere11.cc.gatech.edu	1775493734.568	  2235.119	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_manganese_nitride_t.out
1713	ampere11.cc.gatech.edu	1775493598.995	  2382.111	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_manganese_nitride_q.out
1750	ampere09.cc.gatech.edu	1775494087.171	  1894.141	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_qaoa_random.out
1760	ampere09.cc.gatech.edu	1775494208.406	  1781.993	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_qaoa_3regular.out
1741	ampere11.cc.gatech.edu	1775493923.915	  2088.726	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_grover_3sat_schoning_1710.out
1761	ampere09.cc.gatech.edu	1775494211.904	  1809.076	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_qaoa_3regular.out
1705	ampere11.cc.gatech.edu	1775493468.664	  2561.198	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_hc3h2cn_t.out
1693	ampere09.cc.gatech.edu	1775493289.530	  2749.253	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_hc3h2cn_q.out
1762	ampere09.cc.gatech.edu	1775494225.589	  1821.495	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_qaoa_3regular.out
1770	ampere11.cc.gatech.edu	1775494314.030	  1734.133	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 65000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f65k/BQ_qaoa_powerlaw.out
1751	ampere09.cc.gatech.edu	1775494094.077	  1955.108	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_qaoa_random.out
1769	ampere11.cc.gatech.edu	1775494295.535	  1777.664	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 60000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f60k/BQ_qaoa_powerlaw.out
1714	ampere11.cc.gatech.edu	1775493613.172	  2460.690	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_manganese_nitride_q.out
1768	ampere11.cc.gatech.edu	1775494286.222	  1802.074	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 55000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f55k/BQ_qaoa_powerlaw.out
1767	ampere11.cc.gatech.edu	1775494272.545	  1819.346	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 50000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f50k/BQ_qaoa_powerlaw.out
1742	ampere11.cc.gatech.edu	1775493969.818	  2130.896	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_grover_3sat_schoning_1710.gz 100000000 -pp 100000000 --total-program-instructions 520373729 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_grover_3sat_schoning_1710.out
1771	ampere11.cc.gatech.edu	1775494314.435	  1791.363	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 70000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f70k/BQ_qaoa_powerlaw.out
1706	ampere11.cc.gatech.edu	1775493477.234	  2632.808	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_t.gz 100000000 -pp 100000000 --total-program-instructions 509061509 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_hc3h2cn_t.out
1763	ampere09.cc.gatech.edu	1775494238.135	  1874.743	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_qaoa_3regular.out
1724	ampere11.cc.gatech.edu	1775493744.959	  2369.493	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_manganese_nitride_t.out
1694	ampere11.cc.gatech.edu	1775493316.919	  2801.288	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_hc3h2cn_q.gz 100000000 -pp 100000000 --total-program-instructions 567514424 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_hc3h2cn_q.out
1752	ampere09.cc.gatech.edu	1775494112.667	  2021.598	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_qaoa_random.out
1772	ampere11.cc.gatech.edu	1775494348.791	  1821.810	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 75000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f75k/BQ_qaoa_powerlaw.out
1715	ampere11.cc.gatech.edu	1775493636.241	  2534.924	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_manganese_nitride_q.out
1764	ampere11.cc.gatech.edu	1775494249.073	  1929.232	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_qaoa_3regular.out
1753	ampere09.cc.gatech.edu	1775494121.261	  2087.833	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_qaoa_random.out
1773	ampere09.cc.gatech.edu	1775494376.965	  1856.641	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_qaoa_powerlaw.out
1725	ampere09.cc.gatech.edu	1775493749.609	  2487.799	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 80000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f80k/BQ_manganese_nitride_t.out
1765	ampere09.cc.gatech.edu	1775494253.713	  1994.132	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_qaoa_3regular.out
1754	ampere11.cc.gatech.edu	1775494128.108	  2122.638	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_random.gz 100000000 -pp 100000000 --total-program-instructions 621362019 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_qaoa_random.out
1774	ampere11.cc.gatech.edu	1775494385.532	  1873.103	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 85000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f85k/BQ_qaoa_powerlaw.out
1716	ampere11.cc.gatech.edu	1775493641.813	  2660.328	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_manganese_nitride_q.out
1766	ampere11.cc.gatech.edu	1775494271.069	  2031.194	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_3regular.gz 100000000 -pp 100000000 --total-program-instructions 649265702 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_qaoa_3regular.out
1775	ampere11.cc.gatech.edu	1775494396.216	  1932.221	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_qaoa_powerlaw.out
1776	ampere09.cc.gatech.edu	1775494400.726	  2005.320	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_qaoa_powerlaw.out
1727	ampere09.cc.gatech.edu	1775493775.808	  2635.753	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 90000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f90k/BQ_manganese_nitride_t.out
1717	ampere09.cc.gatech.edu	1775493649.265	  2771.233	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_manganese_nitride_q.out
1777	ampere09.cc.gatech.edu	1775494413.655	  2078.578	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_qaoa_powerlaw.out
1718	ampere09.cc.gatech.edu	1775493671.506	  2838.986	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_q.gz 100000000 -pp 100000000 --total-program-instructions 511694490 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_manganese_nitride_q.out
1778	ampere09.cc.gatech.edu	1775494428.496	  2110.657	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_qaoa_powerlaw.gz 100000000 -pp 100000000 --total-program-instructions 521631801 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_qaoa_powerlaw.out
1728	ampere09.cc.gatech.edu	1775493791.259	  2780.606	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 95000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f95k/BQ_manganese_nitride_t.out
1729	ampere11.cc.gatech.edu	1775493803.217	  2864.161	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 100000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f100k/BQ_manganese_nitride_t.out
1730	ampere11.cc.gatech.edu	1775493850.577	  2935.341	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif/BQ_manganese_nitride_t.gz 100000000 -pp 100000000 --total-program-instructions 511017625 -a 4 -f 105000 --rltp-degree 8 &> out/rdr_micro2026/simulation_results/rltp_8_f105k/BQ_manganese_nitride_t.out
1779	ampere09.cc.gatech.edu	1775494444.674	  2425.859	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 50000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 --rltp-degree 4 &> out/rdr_micro2026/simulation_results/rdr_with_rltp_f50k/BQ_chromium_q.out
1780	ampere09.cc.gatech.edu	1775494465.484	  2503.296	0	0	0	0	./build/quicksilver benchmarks/bin/compiled/rdr_micro2026/eif_rdr/BQ_chromium_q.gz 100000000 -pp 100000000 --total-program-instructions 558107204 -a 4 -f 55000 -rdr 1 --rdr-capacity 2 --rdr-start-layer 2 --rdr-lookahead-depth 16 --rdr-degree 4 --rdr-completion-buffer-capacity 4 --rltp-degree 4 &> out/rdr_micro2026/simulation_results/rdr_with_rltp_f55k/BQ_chromium_q.out
